Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2
2020-01-21;00:15;;72400;70600;;;;;;;;;;;
2020-01-21;00:30;70743;71600;69800;120;740;8563;50162;4662;0;7040;-197;1153;-1498;57
2020-01-21;00:45;;70550;68800;;;;;;;;;;;
2020-01-21;01:00;68496;69500;67800;120;680;8268;49935;4495;0;6626;-556;1146;-2217;56
2020-01-21;01:15;;70000;68450;;;;;;;;;;;
2020-01-21;01:30;68843;70500;69100;119;785;8566;50181;4320;0;6938;-565;1142;-2643;58
2020-01-21;01:45;;70350;68850;;;;;;;;;;;
2020-01-21;02:00;68492;70200;68600;119;764;8558;50097;4234;0;6731;-565;1146;-2592;58
2020-01-21;02:15;;69300;68100;;;;;;;;;;;
2020-01-21;02:30;68015;68400;67600;119;782;8419;50202;4078;0;6377;-1098;1139;-2002;59
2020-01-21;02:45;;67650;66700;;;;;;;;;;;
2020-01-21;03:00;66288;66900;65800;120;693;8172;50208;3959;0;5870;-1283;1139;-2588;57
2020-01-21;03:15;;66400;65350;;;;;;;;;;;
2020-01-21;03:30;65548;65900;64900;120;778;8288;50232;3864;0;6451;-2009;1145;-3319;59
2020-01-21;03:45;;65600;64700;;;;;;;;;;;
2020-01-21;04:00;64658;65300;64500;120;760;8158;50572;3794;0;6076;-2589;1139;-3372;59
2020-01-21;04:15;;65250;64400;;;;;;;;;;;
2020-01-21;04:30;64780;65200;64300;121;786;8180;51108;3689;0;5983;-2804;1132;-3414;59
2020-01-21;04:45;;65750;64850;;;;;;;;;;;
2020-01-21;05:00;65186;66300;65400;121;761;8321;51157;3662;0;5830;-2560;1132;-3237;59
2020-01-21;05:15;;67400;66500;;;;;;;;;;;
2020-01-21;05:30;67478;68500;67600;122;766;8402;51256;3592;0;6584;-2554;1132;-1822;59
2020-01-21;05:45;;69600;68700;;;;;;;;;;;
2020-01-21;06:00;69235;70700;69800;120;805;8481;51353;3458;0;7128;-2474;1125;-761;59
2020-01-21;06:15;;72850;71900;;;;;;;;;;;
2020-01-21;06:30;73762;75000;74000;120;882;8647;51341;3425;0;8089;-1582;1127;1715;59
2020-01-21;06:45;;76850;75850;;;;;;;;;;;
2020-01-21;07:00;77094;78700;77700;120;936;8741;51228;3497;0;10334;-25;1116;1145;57
2020-01-21;07:15;;80350;79350;;;;;;;;;;;
2020-01-21;07:30;80562;82000;81000;119;978;9127;51411;3417;0;10989;-27;1113;3436;59
2020-01-21;07:45;;83000;82000;;;;;;;;;;;
2020-01-21;08:00;82524;84000;83000;448;993;9126;51792;3404;0;12767;-15;1118;2891;61
2020-01-21;08:15;;83800;82850;;;;;;;;;;;
2020-01-21;08:30;82558;83600;82700;871;1015;9083;51839;3403;4;12885;-15;1115;2359;65
2020-01-21;08:45;;83450;82550;;;;;;;;;;;
2020-01-21;09:00;83007;83300;82400;804;1092;9059;51961;3291;115;13347;-15;1115;2238;64
2020-01-21;09:15;;83300;82450;;;;;;;;;;;
2020-01-21;09:30;82876;83300;82500;788;1060;8950;52174;3058;448;13353;-14;1094;1964;63
2020-01-21;09:45;;83100;82350;;;;;;;;;;;
2020-01-21;10:00;82450;82900;82200;164;1011;8878;52346;2746;916;13225;-15;1082;2096;56
2020-01-21;10:15;;82600;81900;;;;;;;;;;;
2020-01-21;10:30;81776;82300;81600;117;890;8767;52415;2475;1420;13048;-15;1086;1572;54
2020-01-21;10:45;;82050;81400;;;;;;;;;;;
2020-01-21;11:00;81133;81800;81200;117;887;8737;52400;2080;1875;12261;-15;1100;1691;54
2020-01-21;11:15;;81600;81000;;;;;;;;;;;
2020-01-21;11:30;80655;81400;80800;117;898;8308;52042;1890;2209;11129;-15;1098;2979;54
2020-01-21;11:45;;81450;80900;;;;;;;;;;;
2020-01-21;12:00;80660;81500;81000;119;892;8260;51898;1835;2563;10666;-15;1091;3351;54
2020-01-21;12:15;;80800;80300;;;;;;;;;;;
2020-01-21;12:30;79729;80100;79600;117;873;8274;51756;1784;2837;10149;-15;1102;2852;54
2020-01-21;12:45;;80650;80150;;;;;;;;;;;
2020-01-21;13:00;79236;81200;80700;118;893;8326;51623;1747;2965;9549;-14;1111;2919;55
2020-01-21;13:15;;79700;79250;;;;;;;;;;;
2020-01-21;13:30;77663;78200;77800;116;889;8296;51588;1705;2988;9171;-22;1118;1813;55
2020-01-21;13:45;;77300;76950;;;;;;;;;;;
2020-01-21;14:00;76488;76400;76100;117;857;8321;51456;1734;2877;8290;-31;1120;1748;56
2020-01-21;14:15;;75950;75700;;;;;;;;;;;
2020-01-21;14:30;75176;75500;75300;117;882;8691;51607;1743;2665;8478;-31;1110;-85;57
2020-01-21;14:45;;74450;74300;;;;;;;;;;;
2020-01-21;15:00;73372;73400;73300;119;825;8616;51581;1788;2319;8011;-31;1121;-975;57
2020-01-21;15:15;;72950;72900;;;;;;;;;;;
2020-01-21;15:30;72513;72500;72500;121;876;8788;51678;1880;1860;9081;-31;1118;-2857;58
2020-01-21;15:45;;72250;72300;;;;;;;;;;;
2020-01-21;16:00;72003;72000;72100;118;851;8766;51659;2007;1347;9358;-35;1120;-3187;57
2020-01-21;16:15;;72050;72100;;;;;;;;;;;
2020-01-21;16:30;71980;72100;72100;119;845;8814;51546;2118;837;10538;-43;1126;-3920;57
2020-01-21;16:45;;72500;72450;;;;;;;;;;;
2020-01-21;17:00;72299;72900;72800;122;858;8810;51617;2229;349;11216;-74;1120;-3947;57
2020-01-21;17:15;;73900;73700;;;;;;;;;;;
2020-01-21;17:30;73986;74900;74600;119;962;9033;51722;2510;65;12232;-74;1110;-3691;58
2020-01-21;17:45;;76600;76250;;;;;;;;;;;
2020-01-21;18:00;77507;78300;77900;118;992;9178;51895;2867;0;14194;-76;1115;-2776;57
2020-01-21;18:15;;79700;79250;;;;;;;;;;;
2020-01-21;18:30;80187;81100;80600;120;838;9087;52190;3250;0;13331;-75;1118;328;55
2020-01-21;18:45;;82050;81500;;;;;;;;;;;
2020-01-21;19:00;82255;83000;82400;118;883;9129;52224;3559;0;14928;-38;1121;332;55
2020-01-21;19:15;;82500;81900;;;;;;;;;;;
2020-01-21;19:30;81572;82000;81400;118;952;8993;52295;3762;0;14898;-19;1123;-550;55
2020-01-21;19:45;;80900;80350;;;;;;;;;;;
2020-01-21;20:00;79812;79800;79300;118;899;8910;52391;3946;0;12796;-20;1130;-356;55
2020-01-21;20:15;;78650;78150;;;;;;;;;;;
2020-01-21;20:30;77561;77500;77000;122;938;9004;52487;3969;0;11674;-19;1127;-1741;56
2020-01-21;20:45;;76450;75950;;;;;;;;;;;
2020-01-21;21:00;75457;75400;74900;156;747;8825;52484;3940;0;10710;-19;1117;-2503;55
2020-01-21;21:15;;74500;74000;;;;;;;;;;;
2020-01-21;21:30;73673;73600;73100;135;711;8697;52430;3866;0;9473;-19;1122;-2743;54
2020-01-21;21:45;;72850;72400;;;;;;;;;;;
2020-01-21;22:00;72028;72100;71700;155;738;8402;52402;3910;0;8674;-371;1123;-3002;54
2020-01-21;22:15;;72600;72200;;;;;;;;;;;
2020-01-21;22:30;72284;73100;72700;134;746;8583;52467;3841;0;8336;-368;1119;-2574;55
2020-01-21;22:45;;74500;74100;;;;;;;;;;;
2020-01-21;23:00;74273;75900;75500;118;831;8708;52369;3791;0;9588;-14;1116;-2234;55
2020-01-21;23:15;;75650;75050;;;;;;;;;;;
2020-01-21;23:30;73453;75400;74600;117;844;8621;52406;3730;0;8023;-426;1122;-983;57
2020-01-21;23:45;;74200;73800;;;;;;;;;;;
2020-01-22;00:00;73322;73000;72800;117;759;8707;52387;3484;0;8163;-427;1126;-994;56
2020-01-22;00:15;;72100;71950;;;;;;;;;;;
2020-01-22;00:30;71751;71200;71100;118;791;8691;52450;3306;0;7991;-14;1115;-2697;56
2020-01-22;00:45;;70100;70050;;;;;;;;;;;
2020-01-22;01:00;69404;69000;69000;117;667;8428;52392;3168;0;7119;-543;1114;-3057;55
2020-01-22;01:15;;69700;69550;;;;;;;;;;;
2020-01-22;01:30;69785;70400;70100;116;787;8659;52362;3168;0;7501;-602;1114;-3319;57
2020-01-22;01:45;;70050;69950;;;;;;;;;;;
2020-01-22;02:00;69340;69700;69800;117;724;8524;52287;3182;0;7071;-602;1110;-3071;56
2020-01-22;02:15;;69150;69050;;;;;;;;;;;
2020-01-22;02:30;68859;68600;68300;116;768;8646;52348;3167;0;6866;-979;1113;-3187;58
2020-01-22;02:45;;67800;67350;;;;;;;;;;;
2020-01-22;03:00;67125;67000;66400;117;713;8491;52293;3131;0;6390;-1680;1116;-3446;57
2020-01-22;03:15;;66550;66100;;;;;;;;;;;
2020-01-22;03:30;66207;66100;65800;117;720;8531;52296;3133;0;6006;-1678;1111;-4028;58
2020-01-22;03:45;;65800;65600;;;;;;;;;;;
2020-01-22;04:00;65488;65500;65400;118;707;8505;52271;3112;0;5424;-1675;1112;-4083;58
2020-01-22;04:15;;65300;65250;;;;;;;;;;;
2020-01-22;04:30;65550;65100;65100;118;710;7885;52428;3208;0;5530;-1672;1113;-3769;55
2020-01-22;04:45;;65700;65650;;;;;;;;;;;
2020-01-22;05:00;65947;66300;66200;117;706;7847;52398;3399;0;5536;-1692;1114;-3478;55
2020-01-22;05:15;;67100;67150;;;;;;;;;;;
2020-01-22;05:30;68041;67900;68100;118;656;7758;52250;3557;0;5665;-1710;1104;-1357;54
2020-01-22;05:45;;68950;69050;;;;;;;;;;;
2020-01-22;06:00;70078;70000;70000;117;779;8037;52316;3762;0;6346;-1709;1108;-678;56
2020-01-22;06:15;;72100;72100;;;;;;;;;;;
2020-01-22;06:30;74116;74200;74200;115;843;8473;52213;3881;0;6838;-1589;1096;2247;58
2020-01-22;06:45;;75750;75800;;;;;;;;;;;
2020-01-22;07:00;77107;77300;77400;115;911;8820;52240;3916;0;8356;-104;1094;1760;58
2020-01-22;07:15;;78750;78750;;;;;;;;;;;
2020-01-22;07:30;80074;80200;80100;118;961;9074;52363;4123;0;11379;-69;1094;1031;57
2020-01-22;07:45;;81250;81100;;;;;;;;;;;
2020-01-22;08:00;82089;82300;82100;119;1016;9047;52312;4108;0;13799;-13;1090;613;56
2020-01-22;08:15;;82550;82550;;;;;;;;;;;
2020-01-22;08:30;83082;82800;83000;117;1111;9289;52307;3991;5;14517;-13;1089;670;58
2020-01-22;08:45;;82850;83150;;;;;;;;;;;
2020-01-22;09:00;83345;82900;83300;119;1131;9335;52430;3939;123;14797;-13;1088;396;58
2020-01-22;09:15;;83100;83100;;;;;;;;;;;
2020-01-22;09:30;83371;83300;82900;150;1111;9348;52331;3942;425;14599;-13;1095;384;58
2020-01-22;09:45;;83100;82750;;;;;;;;;;;
2020-01-22;10:00;83034;82900;82600;161;1098;9167;52330;3806;839;14438;-14;1090;119;57
2020-01-22;10:15;;82650;82350;;;;;;;;;;;
2020-01-22;10:30;82567;82400;82100;117;1099;9048;52635;3636;1276;14138;-14;1088;-456;56
2020-01-22;10:45;;82050;81850;;;;;;;;;;;
2020-01-22;11:00;82071;81700;81600;116;1092;8900;52638;3542;1681;13193;-14;1082;-160;56
2020-01-22;11:15;;81550;81700;;;;;;;;;;;
2020-01-22;11:30;82197;81400;81800;117;1065;8962;52658;3267;1899;12881;-14;1087;274;56
2020-01-22;11:45;;81450;81850;;;;;;;;;;;
2020-01-22;12:00;82063;81500;81900;116;1066;8739;52617;3089;2097;12710;-14;1110;532;55
2020-01-22;12:15;;80850;81250;;;;;;;;;;;
2020-01-22;12:30;81316;80200;80600;118;1010;8436;52674;3035;2276;11299;-14;1114;1368;54
2020-01-22;12:45;;80600;81100;;;;;;;;;;;
2020-01-22;13:00;80651;81000;81600;119;996;8454;52664;2921;2377;10928;-14;1127;1080;55
2020-01-22;13:15;;79450;80050;;;;;;;;;;;
2020-01-22;13:30;79198;77900;78500;120;1010;8466;52652;2881;2381;10814;-14;1109;-222;55
2020-01-22;13:45;;77550;77800;;;;;;;;;;;
2020-01-22;14:00;77922;77200;77100;119;953;8336;52639;2922;2302;9600;-14;1127;-63;55
2020-01-22;14:15;;76200;77050;;;;;;;;;;;
2020-01-22;14:30;76799;75200;77000;108;1020;8436;52566;3080;2156;10705;-15;1108;-2367;55
2020-01-22;14:45;;74500;75500;;;;;;;;;;;
2020-01-22;15:00;75153;73800;74000;108;982;8376;52528;3194;1914;10114;-14;1100;-3150;55
2020-01-22;15:15;;73450;73700;;;;;;;;;;;
2020-01-22;15:30;74077;73100;73400;109;1009;8364;52542;3342;1615;10343;-14;1099;-4331;55
2020-01-22;15:45;;72800;73200;;;;;;;;;;;
2020-01-22;16:00;73476;72500;73000;118;1013;8347;52435;3553;1155;10263;-14;1119;-4513;55
2020-01-22;16:15;;72450;73000;;;;;;;;;;;
2020-01-22;16:30;73211;72400;73000;119;1015;8408;52448;3654;681;11440;-14;1115;-5655;55
2020-01-22;16:45;;72700;73300;;;;;;;;;;;
2020-01-22;17:00;73388;73000;73600;109;1030;8456;52479;3868;281;12136;-14;1123;-6079;55
2020-01-22;17:15;;74000;74650;;;;;;;;;;;
2020-01-22;17:30;74674;75000;75700;1373;949;8838;52346;4432;44;12868;-13;1123;-7285;67
2020-01-22;17:45;;76650;77350;;;;;;;;;;;
2020-01-22;18:00;77784;78300;79000;1384;1011;9036;52452;4917;0;13920;-39;1141;-6036;67
2020-01-22;18:15;;79500;80250;;;;;;;;;;;
2020-01-22;18:30;80576;80700;81500;1392;952;9385;52461;5356;0;13500;-68;1133;-3534;67
2020-01-22;18:45;;81500;82300;;;;;;;;;;;
2020-01-22;19:00;82512;82300;83100;1399;1002;9471;52578;5615;0;14373;-68;1133;-2990;67
2020-01-22;19:15;;81650;82450;;;;;;;;;;;
2020-01-22;19:30;81858;81000;81800;987;993;9477;52556;5981;0;14636;-68;1144;-3848;63
2020-01-22;19:45;;79900;80650;;;;;;;;;;;
2020-01-22;20:00;80229;78800;79500;117;946;9213;52322;6193;0;14086;-12;1144;-3778;55
2020-01-22;20:15;;77600;78300;;;;;;;;;;;
2020-01-22;20:30;77839;76400;77100;116;975;9176;52386;6471;0;14518;-13;1151;-6942;54
2020-01-22;20:45;;75300;76000;;;;;;;;;;;
2020-01-22;21:00;75786;74200;74900;157;983;9151;52430;6795;0;11750;-14;1155;-6621;56
2020-01-22;21:15;;73300;73950;;;;;;;;;;;
2020-01-22;21:30;73902;72400;73000;137;1025;9075;52501;6951;0;10165;-14;1149;-7085;57
2020-01-22;21:45;;71550;72150;;;;;;;;;;;
2020-01-22;22:00;72253;70700;71300;154;992;8736;52312;6933;0;8619;-15;1149;-6628;56
2020-01-22;22:15;;71150;71700;;;;;;;;;;;
2020-01-22;22:30;72439;71600;72100;134;948;8655;52222;6916;0;7890;-15;1146;-5457;56
2020-01-22;22:45;;73000;73500;;;;;;;;;;;
2020-01-22;23:00;74277;74400;74900;116;1008;8765;52273;6825;0;8884;-194;1150;-4549;56
2020-01-22;23:15;;74050;74600;;;;;;;;;;;
2020-01-22;23:30;73452;73700;74300;117;1008;8739;51984;6724;0;8087;-194;1155;-4166;57
2020-01-22;23:45;;73050;73600;;;;;;;;;;;
2020-01-23;00:00;73370;72400;72300;117;1020;8418;51802;6674;0;8042;-195;1160;-3667;56
2020-01-23;00:15;;71550;71200;;;;;;;;;;;
2020-01-23;00:30;71528;70700;70100;117;1054;8406;50937;6867;0;8899;-578;1161;-5334;57
2020-01-23;00:45;;69700;69350;;;;;;;;;;;
2020-01-23;01:00;69226;68700;68600;116;971;8229;50270;6946;0;7679;-576;1149;-5556;56
2020-01-23;01:15;;69150;69300;;;;;;;;;;;
2020-01-23;01:30;69707;69600;70000;116;1018;8343;50505;6747;0;7633;-598;1150;-5207;58
2020-01-23;01:45;;69400;69200;;;;;;;;;;;
2020-01-23;02:00;69242;69200;68400;116;1007;8333;50497;6649;0;7342;-597;1141;-5245;58
2020-01-23;02:15;;68650;68050;;;;;;;;;;;
2020-01-23;02:30;68627;68100;67700;116;1013;8360;50745;6692;0;7212;-597;1159;-6072;58
2020-01-23;02:45;;67300;66850;;;;;;;;;;;
2020-01-23;03:00;66944;66500;66000;116;866;8098;50711;6665;0;6579;-754;1152;-6487;56
2020-01-23;03:15;;66100;65500;;;;;;;;;;;
2020-01-23;03:30;65910;65700;65000;117;972;8111;50741;6481;0;6594;-846;1148;-7408;57
2020-01-23;03:45;;65400;64650;;;;;;;;;;;
2020-01-23;04:00;64944;65100;64300;117;1044;8111;50755;6198;0;6583;-1362;1142;-7643;59
2020-01-23;04:15;;65150;64250;;;;;;;;;;;
2020-01-23;04:30;64766;65200;64200;117;1099;8139;50784;5833;0;6761;-1359;1143;-7751;60
2020-01-23;04:45;;65600;64750;;;;;;;;;;;
2020-01-23;05:00;65131;66000;65300;117;1178;8195;50824;5470;0;7126;-1358;1157;-7577;61
2020-01-23;05:15;;66950;66200;;;;;;;;;;;
2020-01-23;05:30;67246;67900;67100;118;1160;8158;50746;5230;0;7021;-1352;1155;-4989;61
2020-01-23;05:45;;68900;68050;;;;;;;;;;;
2020-01-23;06:00;69075;69900;69000;117;1324;8226;50801;5048;0;7744;-896;1159;-4448;62
2020-01-23;06:15;;71950;71200;;;;;;;;;;;
2020-01-23;06:30;73196;74000;73400;118;1345;8465;50707;5041;0;8268;-62;1151;-1837;62
2020-01-23;06:45;;75750;75000;;;;;;;;;;;
2020-01-23;07:00;76404;77500;76600;118;1549;8681;50946;5015;0;10864;-91;1142;-1821;63
2020-01-23;07:15;;78950;77900;;;;;;;;;;;
2020-01-23;07:30;79411;80400;79200;115;1438;8958;50643;5253;0;12289;-48;1141;-378;62
2020-01-23;07:45;;81350;80300;;;;;;;;;;;
2020-01-23;08:00;81236;82300;81400;744;1324;9040;50811;5342;0;13519;-5;1139;-678;66
2020-01-23;08:15;;82100;81300;;;;;;;;;;;
2020-01-23;08:30;81327;81900;81200;853;885;8854;51119;5245;18;13783;-5;1139;-565;61
2020-01-23;08:45;;81850;81400;;;;;;;;;;;
2020-01-23;09:00;81584;81800;81600;850;818;8888;51484;5349;124;13543;-6;1136;-604;60
2020-01-23;09:15;;81750;81700;;;;;;;;;;;
2020-01-23;09:30;81710;81700;81800;846;838;8876;51575;5104;316;13804;-6;1134;-777;60
2020-01-23;09:45;;81550;81800;;;;;;;;;;;
2020-01-23;10:00;81510;81400;81800;837;829;8738;51516;4917;574;13516;-6;1133;-543;60
2020-01-23;10:15;;81150;81600;;;;;;;;;;;
2020-01-23;10:30;81261;80900;81400;846;917;8510;51675;4625;855;13793;-6;1135;-1087;59
2020-01-23;10:45;;80650;81250;;;;;;;;;;;
2020-01-23;11:00;81045;80400;81100;843;912;8459;51667;4454;1112;13441;-6;1121;-957;59
2020-01-23;11:15;;80150;81000;;;;;;;;;;;
2020-01-23;11:30;81119;79900;80900;840;945;8494;51656;4196;1350;12818;-6;1123;-298;60
2020-01-23;11:45;;80050;81100;;;;;;;;;;;
2020-01-23;12:00;81113;80200;81300;534;959;8483;51665;3764;1522;12725;-6;1131;336;58
2020-01-23;12:15;;79400;80850;;;;;;;;;;;
2020-01-23;12:30;80752;78600;80400;112;915;8414;51743;3550;1676;12296;-6;1136;914;54
2020-01-23;12:45;;79000;80850;;;;;;;;;;;
2020-01-23;13:00;80520;79400;81300;116;903;8440;51729;3447;1879;11843;-6;1125;1044;54
2020-01-23;13:15;;78000;80050;;;;;;;;;;;
2020-01-23;13:30;79329;76600;78800;118;1003;8394;51882;3192;1926;11749;-6;1103;-33;55
2020-01-23;13:45;;76100;78250;;;;;;;;;;;
2020-01-23;14:00;78235;75600;77700;113;964;8195;51840;3162;1915;11043;-6;1100;-91;54
2020-01-23;14:15;;75100;77700;;;;;;;;;;;
2020-01-23;14:30;77276;74600;77700;114;1007;8268;51919;3094;1836;11441;-6;1111;-1509;55
2020-01-23;14:45;;73800;76450;;;;;;;;;;;
2020-01-23;15:00;75628;73000;75200;114;913;8158;51819;3088;1512;10755;-6;1126;-1853;54
2020-01-23;15:15;;72450;74850;;;;;;;;;;;
2020-01-23;15:30;74791;71900;74500;118;935;8298;52021;3113;1247;11171;-6;1118;-3224;55
2020-01-23;15:45;;71450;74300;;;;;;;;;;;
2020-01-23;16:00;74340;71000;74100;114;934;8302;52011;3054;931;11197;-6;1118;-3315;55
2020-01-23;16:15;;71050;74050;;;;;;;;;;;
2020-01-23;16:30;74132;71100;74000;119;948;8472;52064;3088;563;11957;-6;1108;-4180;55
2020-01-23;16:45;;71750;74300;;;;;;;;;;;
2020-01-23;17:00;74308;72400;74600;115;1071;8713;52223;3240;249;12102;-6;1094;-4493;58
2020-01-23;17:15;;73400;75300;;;;;;;;;;;
2020-01-23;17:30;75608;74400;76000;117;1061;8756;52382;3367;41;12997;-6;1106;-4215;57
2020-01-23;17:45;;76100;77400;;;;;;;;;;;
2020-01-23;18:00;78417;77800;78800;116;1124;8844;52578;3587;0;14876;-5;1112;-3814;56
2020-01-23;18:15;;78850;79850;;;;;;;;;;;
2020-01-23;18:30;80866;79900;80900;122;1031;9049;52422;3562;0;14076;-5;1103;-495;57
2020-01-23;18:45;;80700;81700;;;;;;;;;;;
2020-01-23;19:00;82781;81500;82500;188;1112;9312;52646;3495;0;15329;-5;1109;-403;58
2020-01-23;19:15;;80900;81900;;;;;;;;;;;
2020-01-23;19:30;81690;80300;81300;804;1039;9271;52406;3491;0;14479;-60;1114;-853;64
2020-01-23;19:45;;79200;80200;;;;;;;;;;;
2020-01-23;20:00;79568;78100;79100;807;970;9153;52200;3324;0;13516;-61;1133;-1475;64
2020-01-23;20:15;;76950;78000;;;;;;;;;;;
2020-01-23;20:30;77124;75800;76900;804;989;9155;52243;3187;0;12641;-60;1150;-2984;65
2020-01-23;20:45;;74750;75850;;;;;;;;;;;
2020-01-23;21:00;74547;73700;74800;548;1028;8912;51959;3109;0;11290;-7;1154;-3445;63
2020-01-23;21:15;;72850;73950;;;;;;;;;;;
2020-01-23;21:30;73097;72000;73100;137;1092;8942;52383;3027;0;11052;-5;1153;-4683;60
2020-01-23;21:45;;71200;72300;;;;;;;;;;;
2020-01-23;22:00;71492;70400;71500;161;1008;8727;52178;2951;0;9630;-91;1143;-4214;60
2020-01-23;22:15;;70900;72000;;;;;;;;;;;
2020-01-23;22:30;71557;71400;72500;138;926;8534;52014;2806;0;9078;-100;1147;-2986;58
2020-01-23;22:45;;72300;73400;;;;;;;;;;;
2020-01-23;23:00;73597;73200;74300;117;909;8778;52185;2825;0;10078;-14;1152;-2431;58
2020-01-23;23:15;;73000;74050;;;;;;;;;;;
2020-01-23;23:30;72886;72800;73800;117;823;8817;52270;2923;0;9464;-14;1154;-2666;57
2020-01-23;23:45;;72500;73000;;;;;;;;;;;
2020-01-24;00:00;72419;72200;71900;117;936;8441;51143;2916;0;9641;-15;1155;-1916;57
2020-01-24;00:15;;70900;71150;;;;;;;;;;;
2020-01-24;00:30;70905;69600;70400;118;922;7956;50580;2906;0;8584;-15;1149;-1293;56
2020-01-24;00:45;;68800;69300;;;;;;;;;;;
2020-01-24;01:00;68288;68000;68200;118;907;7763;49977;2721;0;7781;-632;1155;-1502;57
2020-01-24;01:15;;68350;68800;;;;;;;;;;;
2020-01-24;01:30;68625;68700;69400;118;1014;7967;49377;2631;0;8497;-642;1155;-1491;59
2020-01-24;01:45;;68500;69150;;;;;;;;;;;
2020-01-24;02:00;68233;68300;68900;119;1107;7870;49223;2513;0;8168;-653;1160;-1274;61
2020-01-24;02:15;;67600;68050;;;;;;;;;;;
2020-01-24;02:30;67686;66900;67200;117;1140;7861;49467;2387;0;7383;-889;1165;-944;62
2020-01-24;02:45;;66100;66350;;;;;;;;;;;
2020-01-24;03:00;65733;65300;65500;118;1067;7360;49332;2375;0;6792;-1406;1173;-1077;60
2020-01-24;03:15;;64750;65150;;;;;;;;;;;
2020-01-24;03:30;65034;64200;64800;119;1145;7356;49443;2272;0;7292;-1403;1169;-2358;61
2020-01-24;03:45;;63850;64300;;;;;;;;;;;
2020-01-24;04:00;64185;63500;63800;118;1096;7283;49368;2197;0;7186;-1824;1162;-2401;60
2020-01-24;04:15;;63500;63750;;;;;;;;;;;
2020-01-24;04:30;64100;63500;63700;119;1081;7266;49352;2135;0;7310;-1823;1160;-2499;60
2020-01-24;04:45;;63800;64100;;;;;;;;;;;
2020-01-24;05:00;64257;64100;64500;119;1106;7256;49395;2149;0;7080;-1820;1155;-2183;60
2020-01-24;05:15;;65100;65500;;;;;;;;;;;
2020-01-24;05:30;66417;66100;66500;119;1007;6935;49322;2080;0;7292;-1536;1151;47;57
2020-01-24;05:45;;67100;67500;;;;;;;;;;;
2020-01-24;06:00;68135;68100;68500;119;1076;7389;49416;2025;1;7899;-1248;1143;315;59
2020-01-24;06:15;;69900;70450;;;;;;;;;;;
2020-01-24;06:30;72194;71700;72400;118;1029;7950;49338;2018;0;8251;-515;1151;2856;61
2020-01-24;06:45;;73400;74000;;;;;;;;;;;
2020-01-24;07:00;75226;75100;75600;118;1090;8391;49699;2093;0;10088;-7;1142;2612;61
2020-01-24;07:15;;76800;77150;;;;;;;;;;;
2020-01-24;07:30;78453;78500;78700;121;1139;8538;50501;2104;0;13432;-45;1147;1517;59
2020-01-24;07:45;;79550;79400;;;;;;;;;;;
2020-01-24;08:00;79953;80600;80100;121;1148;8581;51239;2034;0;14196;-60;1141;1554;58
2020-01-24;08:15;;80550;80350;;;;;;;;;;;
2020-01-24;08:30;80478;80500;80600;120;1091;8441;51293;1939;8;13771;-61;1116;2760;57
2020-01-24;08:45;;80300;80650;;;;;;;;;;;
2020-01-24;09:00;80689;80100;80700;121;1093;8479;51449;1778;143;13804;-61;1124;2759;57
2020-01-24;09:15;;80250;80950;;;;;;;;;;;
2020-01-24;09:30;81001;80400;81200;117;1119;8511;51664;1636;471;14306;-6;1125;2057;57
2020-01-24;09:45;;80150;81050;;;;;;;;;;;
2020-01-24;10:00;80980;79900;80900;118;1083;8607;51558;1488;934;14308;-5;1136;1753;57
2020-01-24;10:15;;79500;80800;;;;;;;;;;;
2020-01-24;10:30;80479;79100;80700;118;1106;8698;51795;1274;1420;14847;-5;1128;98;57
2020-01-24;10:45;;78850;80350;;;;;;;;;;;
2020-01-24;11:00;79967;78600;80000;117;1083;8681;51924;1039;1850;14354;-5;1142;-219;57
2020-01-24;11:15;;78450;80000;;;;;;;;;;;
2020-01-24;11:30;79851;78300;80000;117;1103;8553;51950;874;2301;14302;-5;1137;-482;56
2020-01-24;11:45;;78150;79950;;;;;;;;;;;
2020-01-24;12:00;79625;78000;79900;117;1109;8540;51988;752;2633;13493;-5;1144;-146;57
2020-01-24;12:15;;77450;79300;;;;;;;;;;;
2020-01-24;12:30;78738;76900;78700;118;1034;8259;52148;689;2897;11280;-5;1146;1173;56
2020-01-24;12:45;;77600;79050;;;;;;;;;;;
2020-01-24;13:00;78543;78300;79400;117;1041;8284;52143;638;2979;11320;-5;1151;875;56
2020-01-24;13:15;;77050;77900;;;;;;;;;;;
2020-01-24;13:30;76893;75800;76400;118;1079;8456;52113;577;2944;10690;-5;1158;-237;58
2020-01-24;13:45;;75400;76050;;;;;;;;;;;
2020-01-24;14:00;75795;75000;75700;119;1029;8244;52053;521;2810;9848;-9;1153;27;57
2020-01-24;14:15;;74650;75100;;;;;;;;;;;
2020-01-24;14:30;74367;74300;74500;118;1061;8428;51713;477;2545;10330;-14;1159;-1451;58
2020-01-24;14:45;;73450;73500;;;;;;;;;;;
2020-01-24;15:00;72699;72600;72500;118;1047;7983;51569;413;2292;9914;-6;1151;-1784;57
2020-01-24;15:15;;72250;72150;;;;;;;;;;;
2020-01-24;15:30;71788;71900;71800;119;1100;7679;51706;393;1898;11154;-5;1150;-3406;56
